kak ada apa dengan sinyal by u ya e terus nih sinyal ada ganggu kah mohon info kak	negative
byu lagi ganggu ya sinyal ada tapi internet kok ga bisa ini saya sampai pindah sementara ke opsel lain	negative
aplikasi kalau crash ga mau buka mau beli paket data gimana	negative
koneksi byu	negative
ko saya gapernah dapetsi	neutral
puntennnnn ini app byu sudah dari jumat abis update apps malah kagak bisa buka di ios mau beli kuota ya b tcovukwspr	negative
gb sebulaan	neutral
aku tidak sendiri nyata	negative
jdi dia kya ngegabungin kuat sinyal dri dua perangkat yg beda gt	neutral
tak kirain punya ku tok mas	negative
koneksi internet and minggu ini parah banget knapa ya gk cuma hp saya aja loh	negative
percuma kuota murah tapi lelet	negative
bentaaaar harus lurus nih min kalo kita download update in game keitung topping apa quota ut tcostlchomq	neutral
mau login susah benar hadeuh ampun dah tcodjizqeypf	negative
keheul pis nya suka tiba tiba ngilang	negative
apa kalian musuh tiap pakai by u gabisa buka tokopedia tcofkthydhor	negative
kak saya ga bisa aktivasi sim card nya gimana ini posisi kartu baru	negative
tambahinn paket dong min	neutral
sering banget ni kaya gin masa harus restart tiap mau buka byu tcodxpdvphz	negative
pernah tapi gabut bgtt	neutral
min kalo nambah nomer di aplikasi ga bisa ya	neutral
hilang tanpa kabar	negative
tnks gann otw pindah di byu yang bln unlimited k itu bisa hemat xlipat	positive
momen ketika gua download puluh giga tapi tidak putus	positive
jaring di daerah taman tekno bsd jelek banget ya byu ada apa ya	negative
mohon info unk jaring wilayah surabaya lagi ganggu kok sinyal no service trims	negative
sinyal makin kesini makin ga stabil aja neeh	negative
misi min internet byu kenapa tidak bisa buat buka spotify yang benar aja min	negative
pakai fitur atur kuota mau bisa kok harga kaya awal	neutral
akhir ngerasain sinyal e pas samsung ngeluarin galaxy young	negative
sinyal nya dong tolong benerin hadehhhh	negative
aneh banget tbtb ilang jaring	negative
min kok saya gabisa liat transaksi di aplikasi by u yaa tolong check dm terima kasih	negative
sinyal saya udh ada biarpun dikit tapi tidak ada jaring	negative
min tolong dong kualitas sinyal nya bagusin lagi saya beli toping viu anjrit gabisa trs dipake nonton percum tcokgschuvwkn	negative
ini by u tu tiap hari error ya gagal terus mau login doang mau beli paket lg masa tiap kuota abis mau tcoxbwwbgmk	negative
kapan ada kuota netflix ni	neutral
min ini gmn mau beli paket gabisa lewat app lewat web malah bolak balik ke profil	negative
by u tidak bisa akses aplikasi line ya	negative
anda kenapa	negative
nindyyyy lot banget	neutral
beli paket ggwp baru jam sudah ga bisa buat login lagi	negative
wkwkwk ngapo harus byu sih	negative
demi apa dapat promo kuota banyak ini cuman k aja wk mantul banget sih tcowydyqw	positive
ni hp saye yang error ke byu makin tak betul ni tcokyoukl	negative
emang nindy yang paling ngerti tcoivkxgwgbxv	positive
sinyal harus bagus min sudah gitu aja	negative
min kok hapus postingan fantasy euronya	negative
jaring internet kok g terus ya lambat	negative
kenapa app nya di ios gamau buka si	negative
min bisa tidak hapus yg mbps biar bisa pakai yg mbps sayang beli tapi tidak kepake tcohudfrsd	neutral
tpi kalau yg make orang di keluarga jga cepat lumayan bikin geleng mas	negative
toping sms ke semua operator	neutral
kak saya mau daftar m banking kok gabisa ya gagal terus sms nya	negative
min kenapa app byu tidak bisa buka aku mau cek kuota	negative
tolong paket unlimited tingkat kan kekuatanya ke bos	negative
kalau aku bonus ga kepake karena make paket	neutral
by u keren sen kemaren lgsung sampai simcardnya mudah sinyal nya bagus yaaa di tempat saya tconptxlklrl	positive
call of duty knp gk masuk list	neutral
pingin make by u buat paket tapi by u sekarang lebih parah speednya ketimbang	negative
wkwk kalah sama kartu as	negative
halo min kalo kuota kemendikbud untuk bulan juni apa akan ada lagi	neutral
kok error ya	negative
email yg pakai daftar di aplikasi by u kak	neutral
emang tau mark itu siapa min	neutral
cara unreg kartu bagaimana	neutral
sudah cape diresponnya gin mulu paling suruh airplane mode ganti g apn melulu ada solusi lain ga	negative
makasih kado sekaligus thr nya tcoprpkxdie	positive
ini alas pindah dari by u ke provider lain buat sosmed lancar buat game pingnya stuck	negative
benerin aplikasi lu woy	negative
kak paket gb harga rb kembali dong	neutral
justin bieber sama superjunior akhir bisa pakai instagram musik tanpa vpn	positive
yahhh apa apa coba abis di protes baru muncul	negative
hp masih mahal kalo ada yg juta gass lah	neutral
lagi kenapa si min asa jaring susah mulu dari kemaren kemaren	negative
lagi pelihara app	negative
yap tadi siang ga ada sama sekali	negative
byu kenape sih	negative
tahan ya ka	positive
masih trouble tidak coba cek koneksi nya byu kalo maintenance pasti malam soal	negative
bln akhir mang gt ud kyk ilang kuota saya tidak pk dari tgl may tiba kuota saya dari tcovetuzkna	negative
buat apa ada kuota topping kalo yang dipake kuota utama	negative
kok aplikasi tidak bisa buka ya	negative
kirain cuma punya saya nyata semua user eror toh	negative
up adain lagi paket yang bikin aman mbps harga naek jadi k boljug juga	positive
makasih kado ultahnya tcoxltfgpzh	positive
jam hampir achievement masalah internet adalah kendala utama main apex tcodmgtckcp	negative
min banyal banget eror udh dm bilang bru ada salah tapi sudah bulan gin buka netflix	negative
genshin impact tidak sebut	neutral
heeh e mbak udh tak install ulang tetap saja tidak bisa	negative
kalo telkomsel udh g arti by u udh g juga	neutral
by u lg down yaaa	negative
sinyal nya ada tapi gabisa internetan bukan sihh	negative
parah benar dah zoom ga bisa spotify ga bisa pakai vpn baru bisa paket abal abal	negative
ini sistem app byu lagi error apa gimana ya soal suruh istirahat main hp padahal urgent banget beli kuota	negative
haloo by u sinyal kok jelek sekali yaa hari ini paket mahal mahal mau buka twitter atau web aja masak kudu tetering	negative
kenapa beli kuota dri pulsa sekarang harus pakai otp	neutral
coba aja siapa tau signal telkomsel nya udh bagus lagi	positive
aplikasi saya tidak bisa buka info nomor telfon dan email sudah saya kirim di dm tolong di cek	negative
sya udh tahun pke by u tapi ga dapet kuota anniversary	negative
iya nih kalo main game sering lag tidak bisa stabil saya lokasi magetan	negative
aku dipake twitter gabisa	negative
tau kalo sinyal byu di rumah saya sekaranh kenceng banget jd download atau streaming drakor ga bakal megap	positive
pindah ke aja usep	positive
kenapa ini apk nya ga bisa di buka dari kemaren	negative
mimin saya mau tanya dong bisa stop paket unlimited kita ga sih min makasihhhh	neutral
kirain punya ane aja yg gin nyata banyak	negative
kenapa saya isi pulsa daritadi jam	negative
macem macem sih salah satu ya nonton yt dan download game pc	negative
benerin jaring lu deh serius	negative
saya sudah punya kartu by u apakah saya boleh aju kartu by u lagi karena nomor yg lama saya guna untuk usaha bisnis	neutral
sinyal nya jelek banget buset	negative
tambahin dong min jangan mbps	neutral
panjang lagi dong min	neutral
sore paket tlpon saya belum masuk	negative
harga naik cepat naik tapi sama aja pas dipake	negative
tolong dong dari pihak by u saya udh beli paket tinggal jemput kartu d konter yg tunjuk tapi kata stok kartu habis udh hari janji tapi kata kartu tidak ada stok terus ubah lokasi ambil kartu pun gabisa tolong solusi yaa	negative
ek ganti provider nyaah kuota di pakai kalah musingkn anying ah tcourwdqdzky	neutral
miin tolooong gimana ini tiba tiba jaring by u hp saya ilang terus x sudah dimatiin di mode pesawat dll tetep gabisa ga muncul	negative
kog ngga bisa liat masa aktif sisa kuota kak	negative
sekarang jadi agak lelet di daerah jetis bantul	negative
min by u dpt g juga tidak apa cuma telkomsela aj	negative
kartu mba nindy	neutral
jaring tidak kuat	negative
jaring kok hilang	negative
asik sudah bisa terimakasih	positive
halooooo mimin nindy kok begniii terusssss yaaaaaaaaaa tcoolndksxpa	negative
bikin access point name baru aja bro	neutral
by u sinyal g tapi internet mati	negative
di magelang lte masih rasa g	negative
min bisa ga nomor telkomsel jadi by u haha	neutral
apakah harus beli simcard baru lagi kalo by u upgrade ke g	neutral
masih tunggu wild rift	neutral
halo ini kok dari hari ga bisa buka aplikasi sudah bagai cara dilakuin mulai hapus cache trus sudah hapus aplikasi download lagi ini kok masih ya nek kek gin lama lama pakai byu kok gin ya mulai streaming p tiba sinyal e pas buka	negative
jaring busuk	negative
kenapa sinyal dari kemarin h trus di daerah mekarbakti kadungora garut	negative
saat mati lampu dan tidak hujan	neutral
jgn beli yg unlimited karena batas	negative
yang unlimited ga ada thr min jadi rb windu eh	neutral
masa sering kaya gin	negative
paket unlimtd bikin aman jam dah tidak ada ya tcojdqsjtlyl	neutral
ini kenapa min sedih paket sudah mau abis mau panjang gimana sudah minggu ini kayak dini sudah coba uninstall install lagi sama aja hp samsung a tcouipsivafg	negative
jelek amat koneksi jaring tengah kota tcocrxsxkyi	negative
kaya gimana putus nyambung ya harus reconnect mulu sama d	negative
aplikasi lg knp ya kok gabis bisa daritadi mau paket hmmmmm	negative
ga bisa diandelin banget sih kali ini	negative
apps nya kok tidak bisa di buka ya internet lancar	negative
min ini saya beli kuota gb	neutral
lebih murah ya tapi pikir gantung by u nya nu brrti	positive
min ga bisa buka terus	negative
ga tarik ga ada hadiah	negative
admin please cek dm lagi maintenance kah by u huhu	negative
halo kak kalo notifnya begini terus gmn ya saya udh sampai uninstall kali tcogrrodmwm	negative
sudah nonton pakai by u	positive
kalo sudah bayar terus bagaimana tahu kapan kartu sudah sampai di indomaret yg tuju	neutral
by u kerennn keceeeee	positive
punya masalah apa si sama kok akses internetnya ndak bisa padahal buka aplikasi lain bisa tcorgocukjbw	negative
buat instagram lancar	positive
	
kalau belum siap udara di indonesia jgn buka provider baru	negative
oh kenapa emang rewel ga kaya biasanyaa	negative
tumben hari ini lelet ya	negative
ping aman min	neutral
pindah xl wal biar di tanggepin	negative
emang ngertiin kamu yang suka streaming video	positive
punya ku juga gin nin ini gimana ya	negative
sinyal nya bapuk gimana nih lg urgent	negative
aplikasi yg di android lagi gk bisa buka ya	negative
topping by u yang disney hotstar masih langgan psst masukin yang paket bulan juga dong min	neutral
unlimited naik speed harga sesuai dah itu aja	neutral
kalau paket unlimited max cepat	neutral
kenapa buka netflix sama spotify tidak bisa tolong di reply	negative
sinyal tuh benerin dari semalem error mulu	negative
ping waktu maen game minn aduhai sekali	negative
ga terlalu rekomen si buat sekarang mah hehe	negative
kenapa jadi payah banget buat donlot torrent ya cepat mentok kbps begitu kartu ganti telkom tcowdklcati	negative
minggu sekali rutin banget netflixnya tidak bisa akses ini provider saya yg rusak apa gimana deh soal kl tcoxirywrova	negative
kirim via dm ya kak agar bantu cek dan data jaga untuk keluh komplain kait produk dan tcokxclzgwwiz	neutral
tolong bantu kendala saya beli kartu perdana tetapi tidak bisa di aktivasi	negative
by u terimakasih sudah kasih promo kuota gila saya baru saja beli kuota gb dengan harga ribu arti pergb cuma k rupiah makasih	positive
minnn ini knp internet topping buat tiktok gabisa di pakai	negative
harus install ulang lagi tcoeskqztckd	neutral
jaring kok eror terus sih anjnggg	negative
hp nya yg blm siap min	neutral
sorry jbjb download app di apkpure kmrn ngakalin gt krn di playstoee udh ga support tapi barusan bisa lg download di playstore sih	negative
halo min ini byu sudah gabisa dipake ada minggu	negative
sumpah iya banget ih aku dari hari kemarin mau beli kuota ga bisa mulu padahal jam ini sudah habis bingung banget aku dah tanya adminya tapi balesanya itu itu mulu aplikasi juga masih ga bisa di akses	negative
tadi beli pulsa lewat jenius tapi kok blm masuk juga ya apa tidak bisa tapi saldo sudah kurang	negative
aplikasi by u ganggu ya kok dari beberapa hari yg lalu mau cek kuota di aplikasi by u gagal terus loading tidak kelar kelar	negative
bang aja sudah jadi anak yang bisa dari satu aplikasi kalo kamu kapan	positive
ohh byu itu dah banyak yg rekomendasiin	positive
beli kuota by u buat nemenin sahur nanti	negative
min cek sinyal di bandung dong dekat alun alun sinyal cuma dapat h nih	negative
dari daftar transaksi ku mungkin lihat apa topping by u yang sudah pernah dicobain dan jadi favorit ku tcoaisewyoas	positive
download aplikasi dulu ya min	neutral
moga guna lama tidak di bedain sama yg baru hmm	neutral
sangat tidak saran untuk main game ya adek adek	negative
by u mang gaada obat	positive
kita satu sinyal nyata saya juga kek gtu make yg unlimited	negative
capek aku yu sm km tcoxrtwabpdx	negative
jam tapi dkrng udh g ada	neutral
sama nih aku juga masa internet byu suka bengong	negative
belakang sinyal kacau	negative
ah terimakasih tcozpkrergym	positive
jaring lot yg sedia telkomsel bagai induk	negative
bogor sudah masuk sinyal g gakk min	neutral
g hanya untuk jakarta dan sekitar	neutral
bulan pakai byu kaya aman aman aja cuman sekarang sekarang sering rto apalagi kalo di jam jam sibuk	negative
kasih ya min si mark	neutral
makanya itu buat chat susah semua susah hadehh rasa rugi beli paket mahal mahal nyata tidak guna	negative
min ini kenapa aplikasi gin terus gabisa dibukaa tolong sudah dari bulan lalu kaya gin te tcohwuuivdal	negative
gmn cr nya sudah ke youtube dpt gb gratis	neutral
paket nya gede kuota nya dan harga nya ga mahal kok	positive
min mau nanya dong by u sudah bisa e sim belum ya	neutral
min ini jaring byu burik banger dari pagi edge terus tidak bisa kerja	negative
permisi min mau tanya tentang aktivasi tcohwhlft x samsung	neutral
kok gada terang apa apa ya dari byu kek mgabarin gituu	negative
yg mbps bikin permanen dong	neutral
aku baru tau kamu punya musik yang senang ost transformers kalau bisa di masukin juga yaaa saranghae tcowtgllciii	positive
sayang ribu sayang tempat saya sinyal byu lot	negative
kenapa susah sekali buka aplikasi byu	negative
kok aplikasi nya ga bisaa buka sii	negative
emoji buat jaring yg tengah hari td hilang	negative
lagi gabisa beli paket ya	negative
min cara beli kuota gmn selain dri aplikasi soal lagi mt aplikasi by u	neutral
min kok nomor byu bisa tidak dapet sinyal g ya padahal di tempat yg sama nomor byu lain bisa dapet mohon bantu min	negative
min paket gb ampe kapan	neutral
rencana mau ganti kartu ke indosat	negative
kita butuh thr tanpa beli kuota	negative
by u kenpa sih tiap buka app lot banget kadang tidak bisa mau cek paket susah banget	negative
umum aplikasi by u error sejak update versi ke tidak bs buka	negative
pending bangeet	negative
aplikasi gabisa buka mulu kenapa nih	negative
kok kartu by u ku gabisa buat akses twitter dan pinterest tapi buat aplikasi lain masih bisa mohon bantu min	negative
mudah mudah baik jaring	negative
giga k	neutral
sudah saya kirim	negative
hampir gb sie kalau pakai normal hari gb	neutral
data aniversary ga ada lg ya	neutral
alhamdulillah masih	positive
baru sadar nyata spotify dan tokped emang dari kmrn juga gabisa website tokped kayak di blokir gitu sama kayak net tcoyrqrzxbbvm	negative
